1936-03-16 02:00:00,3090
1936-03-16 04:00:00,3070
1936-03-16 06:00:00,3040
1936-03-16 08:00:00,3010
1936-03-16 10:00:00,2990
1936-03-16 12:00:00,2970
1936-03-16 14:00:00,2950
1936-03-16 16:00:00,2950
1936-03-16 18:00:00,2990
1936-03-16 20:00:00,3110
1936-03-16 22:00:00,3370
1936-03-17 00:00:00,3850
1936-03-17 02:00:00,4650
1936-03-17 04:00:00,6270
1936-03-17 06:00:00,8460
1936-03-17 08:00:00,11000
1936-03-17 10:00:00,14600
1936-03-17 12:00:00,19100
1936-03-17 14:00:00,25300
1936-03-17 16:00:00,32700
1936-03-17 18:00:00,42300
1936-03-17 20:00:00,54600
1936-03-17 22:00:00,72900
1936-03-18 00:00:00,100000
1936-03-18 02:00:00,131000
1936-03-18 04:00:00,141000
1936-03-18 06:00:00,143000
1936-03-18 08:00:00,139000
1936-03-18 10:00:00,132000
1936-03-18 12:00:00,124000
1936-03-18 14:00:00,114000
1936-03-18 16:00:00,101000
1936-03-18 18:00:00,86100
1936-03-18 20:00:00,73100
1936-03-18 22:00:00,60900
1936-03-19 00:00:00,51400
1936-03-19 02:00:00,43900
1936-03-19 04:00:00,38200
1936-03-19 06:00:00,33400
1936-03-19 08:00:00,29400
1936-03-19 10:00:00,25800
1936-03-19 12:00:00,22700
1936-03-19 14:00:00,20300
1936-03-19 16:00:00,18400
1936-03-19 18:00:00,16900
1936-03-19 20:00:00,15800
1936-03-19 22:00:00,14900
1936-03-20 00:00:00,14100
1936-03-20 02:00:00,13500
1936-03-20 04:00:00,13000
1936-03-20 06:00:00,12600
1936-03-20 08:00:00,12400
1936-03-20 10:00:00,12400
1936-03-20 12:00:00,12300
1936-03-20 14:00:00,12100
1936-03-20 16:00:00,11800
1936-03-20 18:00:00,11400
1936-03-20 20:00:00,11000
1936-03-20 22:00:00,10600
1936-03-21 00:00:00,10200
1936-03-21 02:00:00,10000
1936-03-21 04:00:00,10200
1936-03-21 06:00:00,11000
1936-03-21 08:00:00,12400
1936-03-21 10:00:00,13600
1936-03-21 12:00:00,14600
1936-03-21 14:00:00,15100
1936-03-21 16:00:00,15100
1936-03-21 18:00:00,14800
1936-03-21 20:00:00,14200
1936-03-21 22:00:00,13600
1936-03-22 00:00:00,12900
1936-03-22 02:00:00,18200
1936-03-22 04:00:00,11600
1936-03-22 06:00:00,11100
1936-03-22 08:00:00,10700
1936-03-22 10:00:00,10300
1936-03-22 12:00:00,9810
1936-03-22 14:00:00,9380
1936-03-22 16:00:00,8970
1936-03-22 18:00:00,8560
1936-03-22 20:00:00,8260
1936-03-22 22:00:00,8080
1936-03-23 00:00:00,8020
1936-03-23 02:00:00,8020
1936-03-23 04:00:00,8050
1936-03-23 06:00:00,8080
1936-03-23 08:00:00,8180
1936-03-23 10:00:00,8400
1936-03-23 12:00:00,8600
1936-03-23 14:00:00,8730
1936-03-23 16:00:00,8790
1936-03-23 18:00:00,8730
1936-03-23 20:00:00,8580
1936-03-23 22:00:00,8370
1936-03-24 00:00:00,8130
1936-03-24 02:00:00,7900
1936-03-24 04:00:00,7710
1936-03-24 06:00:00,7620
1936-03-24 08:00:00,7640
1936-03-24 10:00:00,7920
1936-03-24 12:00:00,8460
1936-03-24 14:00:00,9120
1936-03-24 16:00:00,9650
1936-03-24 18:00:00,10000
1936-03-24 20:00:00,10400
1936-03-24 22:00:00,10800
1936-03-25 00:00:00,11400
1936-03-25 02:00:00,12200
1936-03-25 04:00:00,13300
1936-03-25 06:00:00,14400
1936-03-25 08:00:00,15000
1936-03-25 10:00:00,15200
1936-03-25 12:00:00,15100
1936-03-25 14:00:00,14800
1936-03-25 16:00:00,14200
1936-03-25 18:00:00,13600
1936-03-25 20:00:00,13000
1936-03-25 22:00:00,18400
1936-03-26 00:00:00,11900
