1936-03-16 02:00:00,37400.0
1936-03-16 04:00:00,36900.0
1936-03-16 06:00:00,36250.0
1936-03-16 08:00:00,35600.0
1936-03-16 10:00:00,34950.0
1936-03-16 12:00:00,34300.0
1936-03-16 14:00:00,33700.0
1936-03-16 16:00:00,33100.0
1936-03-16 18:00:00,32550.0
1936-03-16 20:00:00,32000.0
1936-03-16 22:00:00,31450.0
1936-03-17 00:00:00,30900.0
1936-03-17 02:00:00,30400.0
1936-03-17 04:00:00,30100.0
1936-03-17 06:00:00,29900.0
1936-03-17 08:00:00,29700.0
1936-03-17 10:00:00,29600.0
1936-03-17 12:00:00,29600.0
1936-03-17 14:00:00,29800.0
1936-03-17 16:00:00,30400.0
1936-03-17 18:00:00,32200.0
1936-03-17 20:00:00,34200.0
1936-03-17 22:00:00,41000.0
1936-03-18 00:00:00,52600.0
1936-03-18 02:00:00,79200.0
1936-03-18 04:00:00,104000.0
1936-03-18 06:00:00,126000.0
1936-03-18 08:00:00,150000.0
1936-03-18 10:00:00,177000.0
1936-03-18 12:00:00,206000.0
1936-03-18 14:00:00,240000.0
1936-03-18 16:00:00,281000.0
1936-03-18 18:00:00,320000.0
1936-03-18 20:00:00,358000.0
1936-03-18 22:00:00,391000.0
1936-03-19 00:00:00,421000.0
1936-03-19 02:00:00,443000.0
1936-03-19 04:00:00,461000.0
1936-03-19 06:00:00,473000.0
1936-03-19 08:00:00,479000.0
1936-03-19 10:00:00,479000.0
1936-03-19 12:00:00,468000.0
1936-03-19 14:00:00,455000.0
1936-03-19 16:00:00,435000.0
1936-03-19 18:00:00,411000.0
1936-03-19 20:00:00,384000.0
1936-03-19 22:00:00,355000.0
1936-03-20 00:00:00,325000.0
1936-03-20 02:00:00,301000.0
1936-03-20 04:00:00,277000.0
1936-03-20 06:00:00,254000.0
1936-03-20 08:00:00,231000.0
1936-03-20 10:00:00,212000.0
1936-03-20 12:00:00,192000.0
1936-03-20 14:00:00,172000.0
1936-03-20 16:00:00,157000.0
1936-03-20 18:00:00,144000.0
1936-03-20 20:00:00,131000.0
1936-03-20 22:00:00,118000.0
1936-03-21 00:00:00,109000.0
1936-03-21 02:00:00,102700.0
1936-03-21 04:00:00,96400.0
1936-03-21 06:00:00,92350.0
1936-03-21 08:00:00,88300.0
1936-03-21 10:00:00,85850.0
1936-03-21 12:00:00,83400.0
1936-03-21 14:00:00,82500.0
1936-03-21 16:00:00,81600.0
1936-03-21 18:00:00,81500.0
1936-03-21 20:00:00,81400.0
1936-03-21 22:00:00,82450.0
1936-03-22 00:00:00,83500.0
1936-03-22 02:00:00,85850.0
1936-03-22 04:00:00,88200.0
1936-03-22 06:00:00,91000.0
1936-03-22 08:00:00,93800.0
1936-03-22 10:00:00,96100.0
1936-03-22 12:00:00,98400.0
1936-03-22 14:00:00,98650.0
1936-03-22 16:00:00,98900.0
1936-03-22 18:00:00,96850.0
1936-03-22 20:00:00,94800.0
1936-03-22 22:00:00,91100.0
1936-03-23 00:00:00,87400.0
1936-03-23 02:00:00,83650.0
1936-03-23 04:00:00,79900.0
1936-03-23 06:00:00,76450.0
1936-03-23 08:00:00,73000.0
1936-03-23 10:00:00,70000.0
1936-03-23 12:00:00,67000.0
1936-03-23 14:00:00,64450.0
1936-03-23 16:00:00,61900.0
1936-03-23 18:00:00,59850.0
1936-03-23 20:00:00,57800.0
1936-03-23 22:00:00,56150.0
1936-03-24 00:00:00,54500.0
1936-03-24 02:00:00,53250.0
1936-03-24 04:00:00,52000.0
1936-03-24 06:00:00,50950.0
1936-03-24 08:00:00,49900.0
1936-03-24 10:00:00,49200.0
1936-03-24 12:00:00,48500.0
1936-03-24 14:00:00,47750.0
1936-03-24 16:00:00,47000.0
1936-03-24 18:00:00,46500.0
1936-03-24 20:00:00,46000.0
1936-03-24 22:00:00,45500.0
1936-03-25 00:00:00,45000.0
1936-03-25 02:00:00,44000.0
1936-03-25 04:00:00,43000.0
1936-03-25 06:00:00,42500.0
1936-03-25 08:00:00,42000.0
1936-03-25 10:00:00,42000.0
1936-03-25 12:00:00,42000.0
1936-03-25 14:00:00,41500.0
1936-03-25 16:00:00,41000.0
1936-03-25 18:00:00,41000.0
1936-03-25 20:00:00,41000.0
1936-03-25 22:00:00,41500.0
1936-03-26 00:00:00,42000.0
